drug_name,num_prescriber,total_cost
CLOTRIMAZOLE-BETAMETHASONE,1,541
ACETAMINOPHEN-CODEINE,1,540
HYDROCODONE-IBUPROFEN,1,539
MIRTAZAPINE,1,539
RISPERIDONE,1,539
CLINDAMYCIN HCL,1,539
PANTOPRAZOLE SODIUM,1,538
VERAPAMIL ER,1,538
VERAPAMIL ER,1,538
PHENYTOIN SODIUM EXTENDED,1,538
FLUTICASONE PROPIONATE,1,537
ALENDRONATE SODIUM,1,537
TOPIRAMATE,1,537
BUTALBITAL-ACETAMINOPHEN-CAFFE,1,537
LOSARTAN-HYDROCHLOROTHIAZIDE,1,537
DOXYCYCLINE HYCLATE,1,536
FLUCONAZOLE,1,536
POLYETHYLENE GLYCOL 3350,1,536
KLOR-CON 8,1,536
LISINOPRIL-HYDROCHLOROTHIAZIDE,2,536
CARBAMAZEPINE,1,536
BUSPIRONE HCL,1,535
BUPROPION HCL SR,1,535
AFEDITAB CR,1,535
AZITHROMYCIN,1,534
MELOXICAM,1,534
PRAZOSIN HCL,1,534
FLUCONAZOLE,1,534
ENULOSE,1,534
AMLODIPINE BESYLATE,1,534
PANTOPRAZOLE SODIUM,1,534
FENOFIBRATE,3,533
CARVEDILOL,1,533
PANTOPRAZOLE SODIUM,1,533
PRAVASTATIN SODIUM,1,533
METHYLPREDNISOLONE,1,532
BUMETANIDE,1,532
TRAZODONE HCL,1,531
CARISOPRODOL,1,531
HYDROCODONE-ACETAMINOPHEN,1,530
VENLAFAXINE HCL,1,530
METFORMIN HCL,1,530
PHENOBARBITAL,1,530
VENTOLIN HFA,1,530
METOPROLOL SUCCINATE,1,530
PANTOPRAZOLE SODIUM,1,530
POTASSIUM CHLORIDE,1,529
OXYBUTYNIN CHLORIDE,1,529
AMMONIUM LACTATE,1,529
GEMFIBROZIL,1,529
RANITIDINE HCL,1,529
METOPROLOL SUCCINATE,1,529
NYSTATIN,1,529
TRIAMCINOLONE ACETONIDE,1,529
LOSARTAN POTASSIUM,1,528
VERAPAMIL SR,1,528
HYDROCHLOROTHIAZIDE,1,528
MELOXICAM,1,527
PROPRANOLOL HCL,1,527
ZOLPIDEM TARTRATE,1,527
CLINDAMYCIN HCL,1,527
CILOSTAZOL,1,527
SIMVASTATIN,1,527
BD ULTRA-FINE PEN NEEDLE,1,526
FOSINOPRIL SODIUM,1,526
AMOXICILLIN-CLAVULANATE POTASS,1,526
SIMVASTATIN,1,526
FAMOTIDINE,1,526
GLIMEPIRIDE,1,526
DOXAZOSIN MESYLATE,1,525
BUPROPION XL,1,525
PROCTOZONE-HC,1,525
AMLODIPINE BESYLATE-BENAZEPRIL,2,525
SIMVASTATIN,1,525
PROMETHAZINE HCL,1,525
SIMVASTATIN,1,524
PREDNISONE,1,524
FLUCONAZOLE,1,524
FLUOXETINE HCL,1,524
LOVASTATIN,1,523
QUINAPRIL HCL,1,523
ALLOPURINOL,1,523
BISOPROLOL FUMARATE,1,523
DOXAZOSIN MESYLATE,1,522
DILTIAZEM 24HR ER,1,522
ROPINIROLE HCL,1,522
OXYCODONE HCL,1,522
RISPERIDONE,1,522
DOXEPIN HCL,1,522
MIRTAZAPINE,1,522
LOSARTAN-HYDROCHLOROTHIAZIDE,3,522
PANTOPRAZOLE SODIUM,1,521
METOPROLOL TARTRATE,1,521
BD ULTRA-FINE PEN NEEDLE,1,521
GLIPIZIDE,1,521
FUROSEMIDE,1,521
CARBIDOPA-LEVODOPA,1,521
CILOSTAZOL,1,521
DICLOFENAC SODIUM,1,521
NITROGLYCERIN PATCH,1,521
VOLTAREN,1,521
VERAPAMIL ER,1,520
HYDROCHLOROTHIAZIDE,1,520
ZOLPIDEM TARTRATE,1,520
PRIMIDONE,1,520
ALENDRONATE SODIUM,1,519
ISOSORBIDE MONONITRATE ER,1,519
ZOLPIDEM TARTRATE,1,519
ISOSORBIDE MONONITRATE ER,2,519
DIGOX,2,519
METOPROLOL TARTRATE,1,519
CEFDINIR,1,518
HYDROCODONE-ACETAMINOPHEN,1,518
DOXAZOSIN MESYLATE,1,517
POTASSIUM CHLORIDE,1,517
VALACYCLOVIR,1,517
LOSARTAN POTASSIUM,1,517
HYDRALAZINE HCL,1,517
BUPROPION HCL SR,1,517
FELODIPINE ER,1,517
VENTOLIN HFA,1,516
RANITIDINE HCL,1,516
DILTIAZEM 24HR CD,1,515
LEVETIRACETAM,1,515
MINOCYCLINE HCL,1,515
DIGOX,1,515
FLUCONAZOLE,1,515
ATENOLOL,1,514
DIGITEK,1,514
CITALOPRAM HBR,1,514
FINASTERIDE,1,514
LAMOTRIGINE,1,514
LORAZEPAM,1,514
ESCITALOPRAM OXALATE,1,513
LOSARTAN-HYDROCHLOROTHIAZIDE,1,513
LISINOPRIL,1,513
CYCLOBENZAPRINE HCL,1,513
IRBESARTAN,1,513
PRAVASTATIN SODIUM,1,513
CLONAZEPAM,1,513
LISINOPRIL,1,513
HYDRALAZINE HCL,1,513
HYDRALAZINE HCL,1,513
ZAFIRLUKAST,1,512
NIZATIDINE,1,512
KLOR-CON M20,1,512
CITALOPRAM HBR,1,512
WARFARIN SODIUM,1,512
FLUTICASONE PROPIONATE,1,512
LORAZEPAM,1,512
CODEINE SULFATE,1,512
DILTIAZEM 24HR ER,1,511
GLIMEPIRIDE,1,511
NYSTATIN,1,511
METOLAZONE,1,511
FUROSEMIDE,1,511
ESCITALOPRAM OXALATE,1,511
NORTRIPTYLINE HCL,1,511
GLIPIZIDE ER,1,511
SERTRALINE HCL,1,511
OXYBUTYNIN CHLORIDE ER,1,510
DOXYCYCLINE HYCLATE,1,510
FLUOXETINE HCL,1,510
ALFUZOSIN HCL ER,1,510
KLOR-CON M20,1,510
LISINOPRIL,1,510
FENTANYL,1,509
ENALAPRIL MALEATE,1,509
QUETIAPINE FUMARATE,1,509
IBUPROFEN,1,509
ALLOPURINOL,1,508
CARISOPRODOL,1,508
BUMETANIDE,1,508
BUPROPION XL,1,508
METRONIDAZOLE,1,507
OXYCODONE HCL,1,507
LANSOPRAZOLE,1,507
LOVASTATIN,1,507
ENALAPRIL MALEATE,1,507
POTASSIUM CHLORIDE,1,507
NADOLOL,1,507
LOSARTAN-HYDROCHLOROTHIAZIDE,1,507
ACYCLOVIR,1,506
ATENOLOL,1,506
METFORMIN HCL,1,506
LOSARTAN-HYDROCHLOROTHIAZIDE,1,506
TRAMADOL HCL,1,506
ISOSORBIDE MONONITRATE ER,1,505
CEFDINIR,1,505
LOSARTAN-HYDROCHLOROTHIAZIDE,1,505
FLUOXETINE HCL,1,505
GEMFIBROZIL,1,505
DIGOX,1,505
POLYETHYLENE GLYCOL 3350,1,505
ALENDRONATE SODIUM,1,504
HYDROCHLOROTHIAZIDE,1,504
LORAZEPAM,1,504
CARBIDOPA-LEVODOPA,1,504
AMITRIPTYLINE HCL,1,503
AZITHROMYCIN,1,503
AMIODARONE HCL,1,503
FAMOTIDINE,1,502
PROMETHAZINE HCL,1,502
FUROSEMIDE,1,501
DOXAZOSIN MESYLATE,2,501
IPRATROPIUM-ALBUTEROL,1,501
ONDANSETRON HCL,1,500
HYDRALAZINE HCL,1,500
TOPIRAMATE,1,500
LOSARTAN POTASSIUM,1,499
ROPINIROLE HCL,1,499
CEPHALEXIN,1,499
TRIAMTERENE-HYDROCHLOROTHIAZID,1,499
MORPHINE SULFATE,1,499
LOVASTATIN,1,499
ALLOPURINOL,1,499
FLUPHENAZINE HCL,1,499
BENZTROPINE MESYLATE,1,498
PRAVASTATIN SODIUM,1,498
CARVEDILOL,1,498
PANTOPRAZOLE SODIUM,1,497
HYDROXYZINE HCL,1,497
IBUPROFEN,1,497
CLONAZEPAM,1,497
FUROSEMIDE,1,497
METOPROLOL TARTRATE,1,497
DILTIAZEM 24HR ER,2,497
METHYLPREDNISOLONE,1,497
ALPRAZOLAM,1,496
ENDOCET,1,495
MUPIROCIN,1,495
FLUTICASONE PROPIONATE,1,495
LEVOTHYROXINE SODIUM,1,495
SYNTHROID,1,495
ATORVASTATIN CALCIUM,1,495
IRBESARTAN,1,495
ESTRADIOL,1,495
NITROFURANTOIN MONO-MACRO,1,494
DILTIAZEM 24HR ER,1,494
RANITIDINE HCL,1,494
BUSPIRONE HCL,1,493
NIFEDICAL XL,1,493
TRIAMTERENE-HYDROCHLOROTHIAZID,2,493
RANITIDINE HCL,1,493
OMEPRAZOLE,1,493
TRIAMCINOLONE ACETONIDE,1,493
TRIAMCINOLONE ACETONIDE,1,492
TRAZODONE HCL,1,492
METFORMIN HCL,1,492
VERAPAMIL HCL,1,492
METHENAMINE HIPPURATE,1,492
VALSARTAN-HYDROCHLOROTHIAZIDE,1,492
AMITRIPTYLINE HCL,1,492
AMLODIPINE BESYLATE,1,491
HYDROCHLOROTHIAZIDE,1,491
OXYCODONE HCL,1,490
CARVEDILOL,3,490
LOSARTAN-HYDROCHLOROTHIAZIDE,1,490
METHYLPREDNISOLONE,1,490
METOCLOPRAMIDE HCL,1,489
FLUCONAZOLE,1,489
ATENOLOL,1,489
AMLODIPINE BESYLATE,1,488
DEXTROSE 5%-0.45% NACL,1,488
MOMETASONE FUROATE,1,488
ATENOLOL,1,488
SIMVASTATIN,1,487
SERTRALINE HCL,1,487
SUCRALFATE,1,487
METFORMIN HCL ER,1,487
OXYBUTYNIN CHLORIDE,1,487
NYSTATIN,1,487
ENALAPRIL MALEATE,1,487
LOSARTAN-HYDROCHLOROTHIAZIDE,1,486
IPRATROPIUM-ALBUTEROL,1,486
KLOR-CON 10,1,486
ESCITALOPRAM OXALATE,1,486
CARVEDILOL,1,486
DILTIAZEM ER,1,486
TRUEPLUS INSULIN SYRINGE,2,485
CYCLOBENZAPRINE HCL,1,485
SOTALOL,1,485
CYCLOBENZAPRINE HCL,1,484
SIMVASTATIN,1,484
SUCRALFATE,1,484
LOSARTAN-HYDROCHLOROTHIAZIDE,1,484
HYDROCODONE-ACETAMINOPHEN,1,483
TRAMADOL HCL,1,483
ISOSORBIDE MONONITRATE ER,1,483
SERTRALINE HCL,1,483
ENALAPRIL MALEATE,1,482
LEVOCETIRIZINE DIHYDROCHLORIDE,1,482
SPIRONOLACTONE-HCTZ,1,482
AMOXICILLIN-CLAVULANATE POTASS,1,482
SIMVASTATIN,1,482
TERAZOSIN HCL,1,481
PREDNISOLONE ACETATE,1,481
METOPROLOL TARTRATE,1,481
ALLOPURINOL,1,481
MEGESTROL ACETATE,1,480
ZOLPIDEM TARTRATE,1,480
BUPROPION HCL SR,1,480
ATENOLOL,1,480
CIPROFLOXACIN HCL,1,480
ATORVASTATIN CALCIUM,1,479
TRAMADOL HCL,1,479
HYDROXYZINE PAMOATE,1,479
FLUOXETINE HCL,1,479
RAMIPRIL,2,479
HYDRALAZINE HCL,1,478
PROCTOZONE-HC,1,478
PHENYTOIN SODIUM EXTENDED,1,478
NITROGLYCERIN PATCH,1,478
CLOPIDOGREL,1,477
DIVALPROEX SODIUM,1,477
GLIPIZIDE ER,1,476
GABAPENTIN,2,476
OXCARBAZEPINE,1,476
BUPROPION HCL SR,1,476
LEVOTHYROXINE SODIUM,1,476
UNIFINE PENTIPS,1,476
TAMSULOSIN HCL,1,476
CARTIA XT,1,476
NIFEDICAL XL,2,476
BENAZEPRIL HCL,1,475
SYNTHROID,1,475
CYCLOBENZAPRINE HCL,1,475
METOPROLOL SUCCINATE,1,475
ONDANSETRON HCL,1,475
AMLODIPINE BESYLATE,1,475
LEVOTHYROXINE SODIUM,1,475
METOLAZONE,1,474
SOTALOL,1,474
FLUTICASONE PROPIONATE,1,474
PRAMIPEXOLE DIHYDROCHLORIDE,1,474
VALPROIC ACID,1,473
TRIAMCINOLONE ACETONIDE,1,473
DICLOFENAC SODIUM,1,473
ALPRAZOLAM,1,473
IBUPROFEN,1,473
MONTELUKAST SODIUM,1,473
FLUOXETINE HCL,1,473
SERTRALINE HCL,1,472
SYNTHROID,1,472
INSULIN SYRINGE,3,472
TRIAMTERENE-HYDROCHLOROTHIAZID,1,472
PREDNISONE,1,472
VENLAFAXINE HCL ER,1,471
FLUOXETINE HCL,1,471
VENLAFAXINE HCL ER,1,470
TRIAMCINOLONE ACETONIDE,1,470
TAMSULOSIN HCL,1,470
ZOLPIDEM TARTRATE,1,470
SIMVASTATIN,1,470
HYDROCHLOROTHIAZIDE,1,470
METOLAZONE,1,470
RAMIPRIL,1,469
METOCLOPRAMIDE HCL,1,469
MECLIZINE HCL,1,469
CARISOPRODOL,1,469
TRAZODONE HCL,1,469
FLUOXETINE HCL,1,469
RAMIPRIL,1,469
LEVOFLOXACIN,1,468
TERAZOSIN HCL,1,468
WARFARIN SODIUM,1,468
POTASSIUM CHLORIDE,1,468
AMOXICILLIN,1,467
DILTIAZEM 24HR CD,1,467
CLOZAPINE,1,467
CLONIDINE HCL,1,467
LISINOPRIL,1,467
PROMETHAZINE HCL,1,467
OMEPRAZOLE,1,466
NITROSTAT,1,466
ATENOLOL,1,466
VALPROIC ACID,1,466
LATANOPROST,1,466
CLOPIDOGREL,1,466
CYCLOBENZAPRINE HCL,1,466
BD ULTRA-FINE PEN NEEDLE,1,466
LIDOCAINE-PRILOCAINE,1,465
PANTOPRAZOLE SODIUM,1,465
LISINOPRIL,1,465
FLUTICASONE PROPIONATE,1,465
GLIPIZIDE XL,1,465
GLIPIZIDE XL,1,465
SUCRALFATE,1,464
TRAZODONE HCL,1,464
OXYCODONE-ACETAMINOPHEN,1,463
METOPROLOL TARTRATE,1,463
MONTELUKAST SODIUM,1,463
KETOCONAZOLE,1,463
HYDROCHLOROTHIAZIDE,1,463
PAROXETINE HCL,1,463
GLIPIZIDE ER,1,462
PAROXETINE HCL,1,462
SIMVASTATIN,1,462
TRAZODONE HCL,1,462
TRIAMTERENE-HYDROCHLOROTHIAZID,1,462
QUINAPRIL HCL,1,461
HYDROCHLOROTHIAZIDE,1,460
SERTRALINE HCL,1,460
LOVASTATIN,1,460
DIGOXIN,3,460
SERTRALINE HCL,1,460
FLUOXETINE HCL,1,460
CARBIDOPA-LEVODOPA,1,460
CARVEDILOL,1,460
QUINAPRIL HCL,1,459
ATENOLOL,1,459
KETOCONAZOLE,1,459
ALLOPURINOL,1,458
FLECAINIDE ACETATE,1,458
METOPROLOL TARTRATE,1,458
CHLORHEXIDINE GLUCONATE,1,458
ZOLPIDEM TARTRATE,1,458
QUETIAPINE FUMARATE,1,458
DOXAZOSIN MESYLATE,1,458
NYSTATIN,1,458
ZOLPIDEM TARTRATE,1,458
MONTELUKAST SODIUM,1,457
PRIMIDONE,1,457
HYDROCHLOROTHIAZIDE,1,457
ATORVASTATIN CALCIUM,1,457
BUSPIRONE HCL,1,457
METFORMIN HCL,1,457
TRAZODONE HCL,1,457
OMEPRAZOLE,1,457
CLOPIDOGREL,1,456
ATENOLOL,1,456
TAMSULOSIN HCL,1,456
PREDNISONE,1,456
FLUPHENAZINE HCL,1,456
ROPINIROLE HCL,1,456
ATENOLOL,1,455
METOPROLOL TARTRATE,1,455
ESCITALOPRAM OXALATE,1,455
FENOFIBRATE,1,455
NAPROXEN,1,455
LANSOPRAZOLE,1,455
CIMETIDINE,1,455
KLOR-CON M20,1,454
LOVASTATIN,1,454
ZOLPIDEM TARTRATE,1,454
SERTRALINE HCL,1,453
ESTAZOLAM,1,453
FAMOTIDINE,1,453
LEVOFLOXACIN,1,453
OXYCODONE HCL,1,453
PIOGLITAZONE HCL,1,453
METFORMIN HCL,1,453
CEFUROXIME,1,452
VENLAFAXINE HCL ER,1,452
FLUTICASONE PROPIONATE,1,451
IBUPROFEN,1,451
CITALOPRAM HBR,1,451
TAMSULOSIN HCL,1,451
SPIRONOLACTONE,1,451
ADACEL TDAP,1,451
GABAPENTIN,1,451
AMLODIPINE BESYLATE,1,451
GLIPIZIDE XL,1,450
CARVEDILOL,1,450
ALPRAZOLAM,1,450
METHYLPREDNISOLONE,1,449
GLIPIZIDE XL,1,449
DONEPEZIL HCL,1,449
DOXAZOSIN MESYLATE,1,449
CARVEDILOL,1,448
BICALUTAMIDE,1,448
GLIMEPIRIDE,1,447
CLOTRIMAZOLE-BETAMETHASONE,1,447
LORAZEPAM,1,447
IBUPROFEN,1,446
LABETALOL HCL,1,446
AMOXICILLIN-CLAVULANATE POTASS,1,446
VALACYCLOVIR,1,445
CIPROFLOXACIN HCL,1,445
METOPROLOL TARTRATE,1,445
ONDANSETRON HCL,1,445
VALSARTAN-HYDROCHLOROTHIAZIDE,1,444
FENOFIBRATE,3,444
METOPROLOL SUCCINATE,1,444
HYDRALAZINE HCL,1,444
SIMVASTATIN,1,444
TRAMADOL HCL,1,444
VALSARTAN-HYDROCHLOROTHIAZIDE,1,444
DILTIAZEM 24HR ER,1,444
METOLAZONE,1,443
GEMFIBROZIL,1,443
FLUOXETINE HCL,1,443
ALENDRONATE SODIUM,1,443
LORAZEPAM,1,443
ALPRAZOLAM,1,443
CHLORTHALIDONE,1,443
TOPIRAMATE,1,442
LISINOPRIL-HYDROCHLOROTHIAZIDE,1,442
PHENYTOIN SODIUM EXTENDED,1,441
IPRATROPIUM BROMIDE,1,441
VENLAFAXINE HCL,1,441
PROCTOSOL-HC,1,441
SIMVASTATIN,1,441
TORSEMIDE,1,441
SERTRALINE HCL,1,441
GABAPENTIN,1,440
POLYETHYLENE GLYCOL 3350,1,440
AMOXICILLIN-CLAVULANATE POTASS,1,440
PHENYTOIN SODIUM EXTENDED,1,440
WARFARIN SODIUM,1,440
DICLOFENAC SODIUM ER,1,440
BACLOFEN,1,440
RISPERIDONE,1,440
HYDRALAZINE HCL,1,440
MORPHINE SULFATE,1,440
METOPROLOL TARTRATE,1,440
VALSARTAN-HYDROCHLOROTHIAZIDE,1,440
HALOPERIDOL LACTATE,1,439
LOPERAMIDE,1,439
RANITIDINE HCL,1,439
PRIMIDONE,1,439
LOPERAMIDE,1,438
MONTELUKAST SODIUM,1,438
PROMETHAZINE HCL,1,438
FLUOXETINE HCL,1,438
MONTELUKAST SODIUM,1,438
POLYETHYLENE GLYCOL 3350,1,438
ISOSORBIDE MONONITRATE ER,1,438
LISINOPRIL-HYDROCHLOROTHIAZIDE,1,437
ESCITALOPRAM OXALATE,1,437
THEOPHYLLINE ANHYDROUS,1,437
ZOLPIDEM TARTRATE,1,437
ZOLPIDEM TARTRATE,1,437
CLOPIDOGREL,1,437
INSULIN SYRINGE,1,437
CLOPIDOGREL,1,437
BENAZEPRIL HCL,1,437
ACYCLOVIR,1,437
IPRATROPIUM BROMIDE,1,437
TRIHEXYPHENIDYL HCL,1,436
FLUOXETINE HCL,1,436
NABUMETONE,1,436
METHOCARBAMOL,1,436
HYDROCODONE-ACETAMINOPHEN,1,435
DILTIAZEM 24HR ER,1,435
HYDROMORPHONE HCL,1,435
HYDROCHLOROTHIAZIDE,1,435
GLYBURIDE-METFORMIN HCL,1,435
DAPSONE,1,435
NITROSTAT,1,434
GOLYTELY,1,434
LISINOPRIL-HYDROCHLOROTHIAZIDE,1,434
OXYBUTYNIN CHLORIDE ER,1,434
ALENDRONATE SODIUM,1,433
TAMSULOSIN HCL,1,433
VALSARTAN-HYDROCHLOROTHIAZIDE,1,433
HYDROCODONE-IBUPROFEN,1,433
ACETAMINOPHEN-CODEINE,1,433
AZITHROMYCIN,1,432
SPIRONOLACTONE,2,432
TRIAMTERENE-HYDROCHLOROTHIAZID,1,432
KLOR-CON M20,1,431
DICYCLOMINE HCL,1,431
PANTOPRAZOLE SODIUM,1,431
PHENOBARBITAL,1,431
PREDNISONE,1,431
TRAMADOL HCL,1,431
KETOCONAZOLE,1,431
HYDROCODONE-ACETAMINOPHEN,1,431
LOVASTATIN,2,429
ALENDRONATE SODIUM,1,429
CARVEDILOL,1,429
ESCITALOPRAM OXALATE,1,429
CLOPIDOGREL,1,429
TRAMADOL HCL,1,428
LISINOPRIL-HYDROCHLOROTHIAZIDE,1,428
MEMANTINE HCL,1,428
DIVALPROEX SODIUM,1,428
HYDROCODONE-ACETAMINOPHEN,1,428
TRAMADOL HCL,1,427
ACYCLOVIR,1,427
DOXAZOSIN MESYLATE,1,427
SUCRALFATE,1,427
INSULIN SYRINGE,3,427
FUROSEMIDE,1,427
OXYBUTYNIN CHLORIDE,1,427
CLOPIDOGREL,1,427
ZALEPLON,1,427
METFORMIN HCL ER,1,426
QUETIAPINE FUMARATE,1,426
BUPROPION HCL,1,426
ALENDRONATE SODIUM,1,426
OXYBUTYNIN CHLORIDE ER,1,425
AMLODIPINE BESYLATE,1,425
GLIPIZIDE ER,1,425
MONTELUKAST SODIUM,1,425
FLUTICASONE PROPIONATE,1,425
FENOFIBRATE,2,425
OMEPRAZOLE,1,425
VALSARTAN-HYDROCHLOROTHIAZIDE,3,425
GEMFIBROZIL,1,424
PHENYTOIN,1,424
ALCOHOL PREP PADS,1,424
ROPINIROLE HCL,1,424
LABETALOL HCL,1,424
ATORVASTATIN CALCIUM,1,424
DEXTROAMPHETAMINE-AMPHETAMINE,1,424
FUROSEMIDE,1,424
INSULIN SYRINGE,3,423
ACETAMINOPHEN-CODEINE,1,422
LISINOPRIL-HYDROCHLOROTHIAZIDE,1,422
CITALOPRAM HBR,1,422
RAMIPRIL,1,422
HYDROCHLOROTHIAZIDE,1,422
LISINOPRIL-HYDROCHLOROTHIAZIDE,1,422
ATENOLOL,1,422
DIPHENOXYLATE-ATROPINE,1,422
OMEPRAZOLE,1,422
ISOSORBIDE MONONITRATE ER,1,421
TRAMADOL HCL-ACETAMINOPHEN,1,421
FUROSEMIDE,1,421
NAPROXEN,1,421
KLOR-CON M20,1,421
FLUOXETINE HCL,1,421
POLYETHYLENE GLYCOL 3350,1,421
LISINOPRIL,1,421
OLANZAPINE,1,421
LATANOPROST,1,421
ALFUZOSIN HCL ER,1,421
RANITIDINE HCL,1,420
AMLODIPINE BESYLATE,1,420
ALLOPURINOL,1,420
CLONAZEPAM,1,420
VALSARTAN-HYDROCHLOROTHIAZIDE,1,420
DIGITEK,1,419
WARFARIN SODIUM,1,419
INSULIN SYRINGE,1,419
ACETAMINOPHEN-CODEINE,1,419
GABAPENTIN,1,419
ALLOPURINOL,1,418
DOXEPIN HCL,1,418
VALACYCLOVIR,1,418
NIFEDIPINE ER,1,418
PROPRANOLOL HCL,1,418
LORAZEPAM,1,418
CARISOPRODOL,1,417
NABUMETONE,1,417
DILTIAZEM 24HR ER,1,417
OXYBUTYNIN CHLORIDE ER,1,417
GLIPIZIDE,1,417
ENALAPRIL MALEATE,1,417
MEMANTINE HCL,1,417
TIZANIDINE HCL,1,416
PHENOBARBITAL,1,416
FLUTICASONE PROPIONATE,1,416
WARFARIN SODIUM,1,415
TRIAMTERENE-HYDROCHLOROTHIAZID,1,415
BUPROPION HCL SR,1,415
HALOPERIDOL,1,415
RAMIPRIL,1,415
BUSPIRONE HCL,1,415
ESCITALOPRAM OXALATE,1,414
TAMSULOSIN HCL,1,414
PIOGLITAZONE HCL,1,413
BENAZEPRIL HCL,1,413
LEVOFLOXACIN,1,413
BD ULTRA-FINE PEN NEEDLE,1,413
CIPROFLOXACIN HCL,1,413
CARVEDILOL,1,412
TOPIRAMATE,1,412
METHYLPREDNISOLONE,1,411
FLUTICASONE PROPIONATE,1,411
HYDRALAZINE HCL,1,411
BUPROPION HCL SR,1,411
DESIPRAMINE HCL,1,410
BUTALBITAL-ACETAMINOPHEN-CAFFE,1,410
DICLOXACILLIN SODIUM,1,410
ACETAMINOPHEN-CODEINE,1,409
QUETIAPINE FUMARATE,1,409
VENLAFAXINE HCL,1,409
DOXEPIN HCL,1,409
CARTIA XT,1,409
SERTRALINE HCL,1,408
CHLORTHALIDONE,1,408
LEVOTHYROXINE SODIUM,1,408
PAROXETINE HCL,1,408
THEOPHYLLINE ANHYDROUS,1,408
HYDROCHLOROTHIAZIDE,1,407
BACLOFEN,1,407
QUETIAPINE FUMARATE,1,407
PANTOPRAZOLE SODIUM,1,407
SERTRALINE HCL,1,406
ATENOLOL,1,406
FINASTERIDE,1,406
FUROSEMIDE,1,406
DORZOLAMIDE HCL,1,406
VERAPAMIL ER,1,405
MIRTAZAPINE,1,405
ATORVASTATIN CALCIUM,1,405
ESCITALOPRAM OXALATE,1,405
CLONAZEPAM,1,405
POLYETHYLENE GLYCOL 3350,1,405
AMITRIPTYLINE HCL,1,405
SERTRALINE HCL,1,405
ESCITALOPRAM OXALATE,1,404
CARTIA XT,1,404
PRAVASTATIN SODIUM,1,404
PRAVASTATIN SODIUM,1,404
PIOGLITAZONE HCL,1,404
TOPIRAMATE,1,403
AMIODARONE HCL,1,403
IRBESARTAN-HYDROCHLOROTHIAZIDE,1,403
NAPROXEN,1,403
CLONIDINE HCL,1,403
LOSARTAN-HYDROCHLOROTHIAZIDE,1,403
ACETAMINOPHEN-CODEINE,1,403
CARVEDILOL,1,403
FLUOXETINE HCL,1,402
LATANOPROST,1,402
RISPERIDONE,1,402
GLIPIZIDE,1,402
ATORVASTATIN CALCIUM,1,402
GABAPENTIN,1,402
CEFUROXIME,1,401
LOSARTAN POTASSIUM,1,401
LOSARTAN-HYDROCHLOROTHIAZIDE,1,401
BUSPIRONE HCL,1,401
CARVEDILOL,1,401
OXYBUTYNIN CHLORIDE,1,400
FLUOXETINE HCL,1,400
PHENYTOIN SODIUM EXTENDED,1,400
GLIMEPIRIDE,1,400
BACLOFEN,1,400
BACLOFEN,1,400
CALCITRIOL,1,400
PANTOPRAZOLE SODIUM,1,400
POTASSIUM CHLORIDE,1,399
LOSARTAN-HYDROCHLOROTHIAZIDE,1,399
SUCRALFATE,1,399
DORZOLAMIDE HCL,1,399
FAMOTIDINE,1,399
MELOXICAM,1,399
MEGESTROL ACETATE,1,398
CEPHALEXIN,1,398
GLIPIZIDE ER,1,398
NIFEDIPINE ER,1,398
DIVALPROEX SODIUM,1,398
ONDANSETRON HCL,1,398
MELOXICAM,1,398
DONEPEZIL HCL,1,397
ATORVASTATIN CALCIUM,1,397
PEN NEEDLE,1,397
CLOPIDOGREL,1,397
ATORVASTATIN CALCIUM,1,396
CLONIDINE HCL,1,396
FUROSEMIDE,1,396
TRIAMCINOLONE ACETONIDE,1,396
PIOGLITAZONE HCL,1,396
METHYLPREDNISOLONE,1,396
LEVOTHYROXINE SODIUM,1,396
CLONAZEPAM,1,396
AZITHROMYCIN,1,396
PREDNISONE,1,396
FLUTICASONE PROPIONATE,1,395
SUMATRIPTAN SUCCINATE,1,395
METFORMIN HCL,1,395
KLOR-CON M20,1,395
AMIODARONE HCL,1,395
GLIPIZIDE,1,394
BUSPIRONE HCL,1,394
VALSARTAN-HYDROCHLOROTHIAZIDE,1,394
HYDROCODONE-ACETAMINOPHEN,1,394
HYDROCHLOROTHIAZIDE,1,394
METRONIDAZOLE,1,394
MIRTAZAPINE,1,394
ENALAPRIL MALEATE,1,393
GLYBURIDE,1,393
CITALOPRAM HBR,1,393
RANITIDINE HCL,1,393
PANTOPRAZOLE SODIUM,1,393
AMMONIUM LACTATE,1,393
CLONAZEPAM,1,393
GLIPIZIDE,1,392
OLANZAPINE,1,392
NITROFURANTOIN,1,392
AMLODIPINE BESYLATE-BENAZEPRIL,1,392
CARVEDILOL,1,392
TAMSULOSIN HCL,1,391
ACYCLOVIR,1,391
MUPIROCIN,1,391
IRBESARTAN,1,391
CLONIDINE HCL,2,391
ESCITALOPRAM OXALATE,1,391
KETOCONAZOLE,1,391
AMOXICILLIN,1,391
POLYETHYLENE GLYCOL 3350,1,390
PRAMIPEXOLE DIHYDROCHLORIDE,1,390
AMOXICILLIN-CLAVULANATE POTASS,1,390
LORAZEPAM,1,390
BUSPIRONE HCL,1,390
METHYLPREDNISOLONE,1,390
AMOXICILLIN-CLAVULANATE POTASS,1,390
ISOSORBIDE DINITRATE,1,389
NYSTATIN,1,389
ONDANSETRON ODT,1,389
FUROSEMIDE,1,389
